session_id,round,question_id,asked_question_id,correctness,depth,clarity,practicality,tradeoffs,overall_score,provenance,missing_points
113,6,44,721,0.534,0.502,0.505,0.542,0.514,0.5204,rule,"[""核心概念边界"", ""监控与回滚方案"", ""异常场景处理""]"
113,7,167,722,0.47,0.528,0.515,0.489,0.512,0.4996,rule,"[""核心概念边界"", ""异常场景处理"", ""性能瓶颈分析""]"
113,8,27,723,0.413,0.557,0.484,0.53,0.518,0.492,llm,"[""一致性权衡"", ""异常场景处理"", ""性能瓶颈分析""]"
114,1,43,724,0.402,0.438,0.307,0.236,0.401,0.3656,rule,"[""监控与回滚方案"", ""生产环境验证""]"
114,2,50,725,0.508,0.342,0.459,0.52,0.481,0.4599,rule,"[""性能瓶颈分析"", ""生产环境验证"", ""一致性权衡""]"
114,3,146,726,0.49,0.484,0.474,0.452,0.49,0.4793,rule,"[""性能瓶颈分析"", ""监控与回滚方案""]"
114,4,144,727,0.465,0.556,0.564,0.51,0.534,0.5193,rule,"[""核心概念边界"", ""生产环境验证"", ""监控与回滚方案""]"
114,5,23,728,0.753,0.574,0.705,0.563,0.58,0.6487,rule,"[""生产环境验证""]"
114,6,33,729,0.624,0.576,0.64,0.659,0.537,0.6101,rule,"[""监控与回滚方案"", ""一致性权衡""]"
114,7,93,730,0.555,0.551,0.628,0.479,0.432,0.5375,llm,"[""核心概念边界"", ""异常场景处理""]"
114,8,22,731,0.735,0.78,0.794,0.651,0.671,0.7325,rule,"[""一致性权衡"", ""核心概念边界""]"
115,1,57,732,0.382,0.383,0.298,0.527,0.4,0.3947,rule,"[""核心概念边界"", ""生产环境验证"", ""异常场景处理""]"
115,2,164,733,0.43,0.562,0.344,0.375,0.473,0.4419,rule,"[""生产环境验证"", ""监控与回滚方案"", ""异常场景处理""]"
115,3,65,734,0.558,0.535,0.405,0.612,0.53,0.5321,rule,"[""异常场景处理"", ""生产环境验证""]"
115,4,160,735,0.396,0.45,0.407,0.373,0.413,0.4087,rule,"[""监控与回滚方案"", ""异常场景处理"", ""一致性权衡""]"
115,5,178,736,0.522,0.441,0.365,0.408,0.374,0.4382,rule,"[""性能瓶颈分析"", ""异常场景处理"", ""监控与回滚方案""]"
115,6,156,737,0.574,0.417,0.506,0.633,0.573,0.5363,rule,"[""监控与回滚方案"", ""核心概念边界""]"
115,7,169,738,0.555,0.607,0.412,0.502,0.485,0.5249,hybrid,"[""异常场景处理"", ""核心概念边界"", ""一致性权衡""]"
116,1,153,739,0.281,0.327,0.277,0.346,0.365,0.3129,llm,"[""生产环境验证"", ""一致性权衡"", ""核心概念边界""]"
116,2,65,740,0.402,0.482,0.225,0.428,0.459,0.4021,rule,"[""生产环境验证"", ""核心概念边界""]"
116,3,57,741,0.564,0.375,0.417,0.447,0.401,0.4547,rule,"[""一致性权衡"", ""核心概念边界""]"
116,4,178,742,0.434,0.413,0.401,0.441,0.399,0.4201,llm,"[""性能瓶颈分析"", ""异常场景处理"", ""监控与回滚方案""]"
116,5,177,743,0.712,0.558,0.549,0.631,0.571,0.6169,llm,"[""生产环境验证""]"
116,6,183,744,0.523,0.554,0.521,0.472,0.507,0.519,rule,"[""生产环境验证"", ""异常场景处理""]"
117,1,101,745,0.274,0.426,0.262,0.357,0.382,0.3351,llm,"[""监控与回滚方案"", ""一致性权衡""]"
117,2,99,746,0.508,0.417,0.411,0.418,0.395,0.4405,rule,"[""核心概念边界"", ""生产环境验证""]"
117,3,147,747,0.514,0.465,0.429,0.45,0.459,0.4702,rule,"[""监控与回滚方案"", ""性能瓶颈分析"", ""生产环境验证""]"
117,4,94,748,0.499,0.443,0.547,0.534,0.556,0.5077,rule,"[""核心概念边界"", ""异常场景处理""]"
117,5,52,749,0.468,0.272,0.402,0.378,0.212,0.3633,rule,"[""一致性权衡"", ""生产环境验证"", ""核心概念边界""]"
117,6,114,750,0.661,0.595,0.613,0.601,0.605,0.62,rule,"[""异常场景处理""]"
118,1,162,751,0.421,0.416,0.521,0.458,0.373,0.4368,rule,"[""异常场景处理"", ""一致性权衡""]"
118,2,183,752,0.496,0.518,0.398,0.46,0.511,0.4803,rule,"[""性能瓶颈分析"", ""监控与回滚方案""]"
118,3,156,753,0.449,0.445,0.452,0.408,0.413,0.4368,rule,"[""异常场景处理"", ""性能瓶颈分析"", ""一致性权衡""]"
118,4,147,754,0.528,0.446,0.459,0.432,0.472,0.4738,hybrid,"[""核心概念边界"", ""性能瓶颈分析"", ""监控与回滚方案""]"
118,5,169,755,0.685,0.646,0.581,0.701,0.741,0.6686,rule,"[""一致性权衡""]"
118,6,171,756,0.456,0.436,0.525,0.472,0.448,0.4648,rule,"[""性能瓶颈分析"", ""一致性权衡""]"
118,7,144,757,0.615,0.691,0.726,0.694,0.598,0.6625,rule,"[""核心概念边界"", ""监控与回滚方案""]"
118,8,154,758,0.63,0.684,0.648,0.691,0.696,0.6644,rule,"[""性能瓶颈分析""]"
119,1,28,759,0.598,0.53,0.618,0.525,0.473,0.5571,rule,"[""性能瓶颈分析"", ""生产环境验证""]"
119,2,54,760,0.522,0.54,0.404,0.41,0.507,0.485,llm,"[""生产环境验证"", ""核心概念边界""]"
119,3,52,761,0.58,0.521,0.531,0.484,0.514,0.5331,rule,"[""核心概念边界"", ""性能瓶颈分析""]"
119,4,60,762,0.398,0.478,0.504,0.375,0.456,0.438,rule,"[""核心概念边界"", ""监控与回滚方案""]"
119,5,5,763,0.609,0.529,0.667,0.702,0.643,0.6206,hybrid,"[""性能瓶颈分析"", ""生产环境验证""]"
119,6,53,764,0.729,0.606,0.683,0.715,0.685,0.6847,rule,"[""一致性权衡"", ""性能瓶颈分析""]"
119,7,107,765,0.454,0.479,0.507,0.526,0.484,0.4851,rule,"[""生产环境验证"", ""一致性权衡""]"
119,8,11,766,0.644,0.735,0.684,0.697,0.793,0.7002,rule,"[""异常场景处理""]"
120,1,92,767,0.429,0.368,0.441,0.434,0.439,0.4193,rule,"[""异常场景处理"", ""生产环境验证""]"
120,2,188,768,0.564,0.383,0.531,0.597,0.504,0.5146,rule,"[""异常场景处理"", ""生产环境验证""]"
120,3,97,769,0.518,0.503,0.511,0.516,0.5,0.5107,rule,"[""一致性权衡"", ""监控与回滚方案""]"
120,4,71,770,0.538,0.462,0.449,0.461,0.45,0.4809,rule,"[""监控与回滚方案"", ""性能瓶颈分析""]"
120,5,147,771,0.346,0.369,0.448,0.437,0.434,0.3959,rule,"[""核心概念边界"", ""一致性权衡""]"
121,1,145,772,0.494,0.438,0.321,0.375,0.345,0.4123,llm,"[""核心概念边界"", ""性能瓶颈分析"", ""一致性权衡""]"
121,2,8,773,0.565,0.556,0.529,0.554,0.678,0.5694,rule,"[""监控与回滚方案"", ""性能瓶颈分析"", ""核心概念边界""]"
121,3,33,774,0.686,0.38,0.431,0.52,0.428,0.5106,rule,"[""生产环境验证"", ""性能瓶颈分析""]"
121,4,165,775,0.567,0.482,0.476,0.556,0.544,0.5272,rule,"[""生产环境验证"", ""异常场景处理""]"
121,5,1,776,0.736,0.746,0.621,0.664,0.798,0.7147,rule,"[""监控与回滚方案""]"
121,6,53,777,0.57,0.537,0.587,0.668,0.515,0.5749,rule,"[""异常场景处理"", ""核心概念边界"", ""监控与回滚方案""]"
121,7,27,778,0.367,0.524,0.439,0.555,0.492,0.4636,rule,"[""性能瓶颈分析"", ""监控与回滚方案""]"
122,1,7,779,0.51,0.501,0.513,0.595,0.663,0.5428,rule,"[""生产环境验证"", ""核心概念边界""]"
122,2,32,780,0.357,0.415,0.386,0.269,0.405,0.3664,rule,"[""监控与回滚方案"", ""核心概念边界""]"
122,3,27,781,0.494,0.448,0.516,0.491,0.493,0.4863,rule,"[""核心概念边界"", ""监控与回滚方案"", ""性能瓶颈分析""]"
122,4,31,782,0.454,0.457,0.386,0.425,0.489,0.4426,rule,"[""核心概念边界"", ""监控与回滚方案"", ""性能瓶颈分析""]"
122,5,189,783,0.388,0.345,0.371,0.502,0.437,0.401,rule,"[""监控与回滚方案"", ""核心概念边界"", ""一致性权衡""]"
122,6,23,784,0.687,0.555,0.678,0.696,0.543,0.638,rule,"[""监控与回滚方案"", ""核心概念边界""]"
122,7,38,785,0.533,0.463,0.633,0.56,0.542,0.5398,llm,"[""生产环境验证"", ""异常场景处理""]"
122,8,37,786,0.562,0.432,0.524,0.497,0.532,0.5107,llm,"[""核心概念边界"", ""性能瓶颈分析"", ""一致性权衡""]"
123,1,107,787,0.525,0.456,0.469,0.521,0.471,0.492,rule,"[""生产环境验证"", ""一致性权衡""]"
123,2,146,788,0.524,0.473,0.438,0.436,0.412,0.4682,rule,"[""核心概念边界"", ""生产环境验证"", ""性能瓶颈分析""]"
123,3,108,789,0.507,0.425,0.417,0.459,0.375,0.4477,rule,"[""异常场景处理"", ""监控与回滚方案"", ""核心概念边界""]"
123,4,162,790,0.481,0.468,0.561,0.487,0.454,0.4891,rule,"[""生产环境验证"", ""性能瓶颈分析""]"
123,5,175,791,0.577,0.567,0.614,0.551,0.573,0.5761,llm,"[""核心概念边界"", ""异常场景处理""]"
123,6,57,792,0.611,0.609,0.633,0.548,0.474,0.5857,llm,"[""异常场景处理"", ""监控与回滚方案""]"
124,1,188,793,0.782,0.687,0.709,0.765,0.672,0.7307,rule,"[""异常场景处理"", ""核心概念边界""]"
124,2,58,794,0.735,0.619,0.618,0.615,0.709,0.6646,rule,"[""性能瓶颈分析"", ""异常场景处理""]"
124,3,59,795,0.689,0.68,0.741,0.698,0.663,0.6941,hybrid,"[""监控与回滚方案"", ""生产环境验证""]"
124,4,166,796,0.515,0.532,0.529,0.553,0.533,0.5301,llm,"[""性能瓶颈分析"", ""监控与回滚方案"", ""异常场景处理""]"
124,5,150,797,0.767,0.482,0.599,0.552,0.491,0.6003,llm,"[""监控与回滚方案""]"
124,6,173,798,0.853,0.727,0.707,0.806,0.738,0.7763,rule,"[""异常场景处理""]"
124,7,187,799,0.697,0.662,0.758,0.79,0.814,0.7301,llm,"[""一致性权衡""]"
124,8,159,800,0.726,0.759,0.727,0.783,0.833,0.7573,rule,"[""核心概念边界""]"
125,1,6,801,0.511,0.482,0.602,0.582,0.498,0.5298,llm,"[""一致性权衡"", ""监控与回滚方案""]"
125,2,104,802,0.675,0.668,0.642,0.597,0.709,0.659,hybrid,"[""异常场景处理""]"
125,3,95,803,0.591,0.601,0.609,0.596,0.634,0.6029,rule,"[""一致性权衡""]"
125,4,92,804,0.858,0.71,0.776,0.744,0.764,0.7783,llm,"[""监控与回滚方案"", ""性能瓶颈分析""]"
125,5,48,805,0.576,0.617,0.522,0.515,0.598,0.5688,rule,"[""异常场景处理"", ""一致性权衡""]"
125,6,38,806,0.802,0.679,0.709,0.671,0.659,0.7172,rule,"[""生产环境验证""]"
125,7,6,807,0.695,0.625,0.74,0.682,0.581,0.6697,llm,"[""监控与回滚方案""]"
125,8,56,808,0.542,0.545,0.605,0.522,0.523,0.5476,rule,"[""一致性权衡"", ""生产环境验证""]"
126,1,69,809,0.799,0.666,0.777,0.626,0.636,0.714,rule,"[""性能瓶颈分析""]"
126,2,52,810,0.701,0.564,0.646,0.574,0.533,0.6166,rule,"[""生产环境验证"", ""性能瓶颈分析""]"
126,3,188,811,0.708,0.641,0.766,0.765,0.726,0.7143,rule,"[""性能瓶颈分析"", ""监控与回滚方案""]"
126,4,86,812,0.693,0.732,0.67,0.785,0.777,0.7244,hybrid,"[""生产环境验证""]"
126,5,110,813,0.797,0.644,0.902,0.898,0.757,0.7915,llm,"[""性能瓶颈分析""]"
127,1,81,814,0.589,0.634,0.644,0.645,0.629,0.6235,rule,"[""监控与回滚方案""]"
127,2,107,815,0.639,0.485,0.697,0.662,0.521,0.6021,llm,"[""核心概念边界""]"
127,3,146,816,0.739,0.762,0.878,0.749,0.734,0.7691,rule,"[""一致性权衡"", ""监控与回滚方案""]"
127,4,94,817,0.674,0.654,0.703,0.581,0.581,0.6462,rule,"[""异常场景处理"", ""监控与回滚方案""]"
127,5,54,818,0.673,0.631,0.613,0.58,0.675,0.6378,rule,"[""性能瓶颈分析""]"
127,6,150,819,0.684,0.726,0.816,0.694,0.73,0.7235,rule,"[""核心概念边界""]"
128,1,68,820,0.424,0.466,0.454,0.389,0.453,0.4365,rule,"[""监控与回滚方案"", ""异常场景处理""]"
128,2,149,821,0.73,0.812,0.911,0.865,0.927,0.8283,rule,"[""核心概念边界""]"
128,3,87,822,0.737,0.634,0.725,0.661,0.617,0.6828,llm,"[""异常场景处理"", ""一致性权衡""]"
128,4,79,823,0.632,0.676,0.716,0.644,0.593,0.6534,rule,"[""性能瓶颈分析"", ""异常场景处理""]"
128,5,190,824,0.557,0.427,0.539,0.547,0.575,0.5249,rule,"[""生产环境验证"", ""核心概念边界""]"
128,6,96,825,0.72,0.69,0.78,0.764,0.664,0.7233,llm,"[""一致性权衡"", ""生产环境验证""]"
128,7,147,826,0.614,0.744,0.747,0.681,0.656,0.6836,hybrid,"[""生产环境验证"", ""监控与回滚方案""]"
128,8,68,827,0.408,0.513,0.532,0.457,0.505,0.4742,rule,"[""异常场景处理"", ""一致性权衡""]"
129,1,188,828,0.849,0.734,0.817,0.8,0.869,0.8112,rule,"[""性能瓶颈分析""]"
129,2,119,829,0.516,0.439,0.541,0.481,0.461,0.4895,llm,"[""一致性权衡"", ""核心概念边界""]"
129,3,127,830,0.558,0.534,0.565,0.508,0.484,0.5355,rule,"[""一致性权衡"", ""核心概念边界""]"
129,4,124,831,0.505,0.548,0.514,0.548,0.631,0.54,rule,"[""监控与回滚方案"", ""异常场景处理"", ""核心概念边界""]"
129,5,166,832,0.655,0.592,0.688,0.545,0.533,0.6116,rule,"[""一致性权衡"", ""监控与回滚方案""]"
129,6,117,833,0.714,0.679,0.627,0.763,0.72,0.7004,rule,"[""性能瓶颈分析""]"
129,7,119,834,0.751,0.605,0.725,0.596,0.594,0.6661,rule,"[""性能瓶颈分析""]"
129,8,140,835,0.534,0.554,0.676,0.536,0.539,0.5637,hybrid,"[""核心概念边界"", ""监控与回滚方案"", ""性能瓶颈分析""]"
130,1,63,836,0.776,0.759,0.81,0.712,0.684,0.755,rule,"[""核心概念边界"", ""异常场景处理""]"
130,2,140,837,0.616,0.661,0.784,0.68,0.763,0.6848,llm,"[""一致性权衡""]"
130,3,104,838,0.792,0.865,0.917,0.799,0.775,0.8291,rule,"[""性能瓶颈分析""]"
131,1,103,839,0.695,0.774,0.839,0.69,0.7,0.7374,rule,"[""一致性权衡""]"
131,2,98,840,0.883,0.831,0.898,0.902,0.845,0.8718,rule,"[""一致性权衡""]"
131,3,89,841,0.743,0.812,0.787,0.777,0.805,0.7801,hybrid,[]
131,4,187,842,0.705,0.644,0.849,0.611,0.659,0.6934,llm,"[""异常场景处理""]"
131,5,86,843,0.678,0.702,0.78,0.654,0.663,0.6949,rule,"[""一致性权衡"", ""监控与回滚方案""]"
131,6,61,844,0.882,0.903,0.844,0.865,0.871,0.8758,llm,[]
131,7,113,845,0.694,0.566,0.748,0.722,0.648,0.6725,llm,"[""生产环境验证"", ""监控与回滚方案""]"
131,8,190,846,0.683,0.734,0.738,0.762,0.732,0.724,hybrid,"[""核心概念边界"", ""生产环境验证""]"
132,1,98,847,0.897,0.677,0.864,0.702,0.74,0.7872,rule,"[""核心概念边界""]"
132,2,150,848,0.759,0.642,0.812,0.548,0.571,0.6809,rule,"[""核心概念边界"", ""监控与回滚方案""]"
132,3,88,849,0.835,0.753,0.92,0.837,0.778,0.8235,rule,[]
132,4,103,850,0.753,0.741,0.847,0.758,0.715,0.7623,rule,"[""生产环境验证""]"
132,5,84,851,0.866,0.777,0.848,0.835,0.794,0.8276,rule,"[""核心概念边界""]"
132,6,190,852,0.623,0.589,0.79,0.684,0.571,0.6471,rule,"[""异常场景处理""]"
132,7,86,853,0.804,0.816,0.835,0.844,0.858,0.8258,rule,[]
132,8,145,854,0.979,0.834,0.804,0.838,0.811,0.8698,rule,"[""监控与回滚方案""]"
133,1,187,855,0.549,0.486,0.594,0.504,0.514,0.5299,rule,"[""异常场景处理"", ""一致性权衡""]"
133,2,188,856,0.705,0.702,0.712,0.659,0.601,0.6841,rule,"[""生产环境验证"", ""异常场景处理""]"
133,3,192,857,0.693,0.678,0.757,0.605,0.576,0.6702,llm,"[""生产环境验证""]"
133,4,61,858,0.626,0.581,0.572,0.622,0.618,0.6045,llm,"[""核心概念边界"", ""异常场景处理""]"
133,5,90,859,0.722,0.598,0.6,0.595,0.59,0.6342,rule,"[""监控与回滚方案""]"
133,6,106,860,0.61,0.603,0.569,0.587,0.584,0.5941,hybrid,"[""异常场景处理"", ""生产环境验证""]"
133,7,100,861,0.52,0.717,0.664,0.575,0.713,0.6241,rule,"[""异常场景处理""]"
134,1,150,862,0.549,0.534,0.681,0.513,0.412,0.544,hybrid,"[""核心概念边界"", ""生产环境验证"", ""异常场景处理""]"
134,2,158,863,0.658,0.66,0.779,0.772,0.801,0.7171,rule,"[""一致性权衡"", ""核心概念边界""]"
134,3,106,864,0.633,0.624,0.476,0.487,0.62,0.5778,rule,"[""监控与回滚方案"", ""性能瓶颈分析""]"
134,4,57,865,0.692,0.751,0.664,0.678,0.722,0.7023,rule,"[""监控与回滚方案""]"
134,5,139,866,0.557,0.503,0.644,0.586,0.458,0.5515,rule,"[""性能瓶颈分析"", ""核心概念边界""]"
134,6,189,867,0.726,0.639,0.691,0.743,0.623,0.6896,rule,"[""异常场景处理"", ""一致性权衡""]"
134,7,163,868,0.696,0.655,0.694,0.705,0.669,0.6842,hybrid,"[""监控与回滚方案"", ""生产环境验证""]"
134,8,108,869,0.676,0.632,0.77,0.695,0.674,0.6848,rule,"[""异常场景处理"", ""一致性权衡""]"
135,1,108,870,0.729,0.703,0.595,0.653,0.59,0.6692,rule,"[""核心概念边界"", ""一致性权衡""]"
135,2,127,871,0.505,0.535,0.62,0.549,0.464,0.5338,hybrid,"[""性能瓶颈分析"", ""异常场景处理""]"
135,3,146,872,0.618,0.717,0.675,0.661,0.69,0.6671,rule,"[""一致性权衡""]"
135,4,112,873,0.612,0.413,0.577,0.567,0.468,0.534,rule,"[""监控与回滚方案"", ""核心概念边界""]"
135,5,168,874,0.838,0.754,0.866,0.802,0.788,0.8111,rule,[]
136,1,21,875,0.538,0.317,0.343,0.385,0.379,0.4075,rule,"[""性能瓶颈分析"", ""监控与回滚方案"", ""生产环境验证""]"
136,2,37,876,0.512,0.56,0.539,0.642,0.604,0.5617,rule,"[""性能瓶颈分析"", ""异常场景处理"", ""生产环境验证""]"
136,3,27,877,0.414,0.432,0.468,0.44,0.335,0.4215,rule,"[""监控与回滚方案"", ""异常场景处理"", ""一致性权衡""]"
136,4,7,878,0.569,0.537,0.587,0.603,0.543,0.5673,rule,"[""异常场景处理"", ""性能瓶颈分析"", ""一致性权衡""]"
136,5,52,879,0.514,0.484,0.501,0.503,0.557,0.5085,rule,"[""监控与回滚方案"", ""性能瓶颈分析"", ""异常场景处理""]"
137,1,153,880,0.531,0.447,0.459,0.523,0.561,0.502,rule,"[""性能瓶颈分析"", ""核心概念边界""]"
137,2,174,881,0.357,0.356,0.397,0.44,0.452,0.3902,rule,"[""核心概念边界"", ""生产环境验证"", ""监控与回滚方案""]"
137,3,139,882,0.391,0.37,0.396,0.341,0.35,0.3733,hybrid,"[""一致性权衡"", ""异常场景处理"", ""监控与回滚方案""]"
137,4,149,883,0.497,0.37,0.454,0.433,0.399,0.437,rule,"[""性能瓶颈分析"", ""监控与回滚方案"", ""异常场景处理""]"
137,5,162,884,0.488,0.604,0.451,0.562,0.577,0.5324,llm,"[""一致性权衡"", ""监控与回滚方案""]"
137,6,65,885,0.511,0.626,0.594,0.587,0.594,0.5753,rule,"[""生产环境验证"", ""性能瓶颈分析"", ""监控与回滚方案""]"
138,1,116,886,0.443,0.382,0.507,0.563,0.486,0.4658,rule,"[""性能瓶颈分析"", ""核心概念边界""]"
138,2,110,887,0.46,0.322,0.418,0.459,0.441,0.4183,rule,"[""异常场景处理"", ""生产环境验证""]"
138,3,101,888,0.489,0.477,0.442,0.417,0.387,0.4529,hybrid,"[""一致性权衡"", ""异常场景处理""]"
138,4,108,889,0.513,0.551,0.507,0.422,0.498,0.5032,hybrid,"[""核心概念边界"", ""一致性权衡"", ""异常场景处理""]"
138,5,98,890,0.467,0.443,0.442,0.588,0.433,0.4732,rule,"[""性能瓶颈分析"", ""生产环境验证""]"
138,6,66,891,0.674,0.621,0.618,0.6,0.723,0.6462,rule,"[""监控与回滚方案""]"
139,1,163,892,0.416,0.423,0.461,0.508,0.438,0.4434,rule,"[""性能瓶颈分析"", ""异常场景处理""]"
139,2,104,893,0.505,0.361,0.39,0.457,0.43,0.4343,rule,"[""一致性权衡"", ""异常场景处理"", ""核心概念边界""]"
139,3,144,894,0.638,0.484,0.603,0.593,0.582,0.5815,rule,"[""性能瓶颈分析"", ""监控与回滚方案""]"
139,4,149,895,0.663,0.597,0.587,0.641,0.666,0.6314,rule,"[""异常场景处理""]"
139,5,167,896,0.468,0.486,0.53,0.493,0.446,0.4838,rule,"[""一致性权衡"", ""核心概念边界"", ""异常场景处理""]"
139,6,143,897,0.555,0.484,0.471,0.568,0.496,0.519,rule,"[""性能瓶颈分析"", ""生产环境验证"", ""异常场景处理""]"
140,1,30,898,0.343,0.256,0.282,0.256,0.272,0.2886,hybrid,"[""异常场景处理"", ""生产环境验证""]"
140,2,27,899,0.517,0.4,0.47,0.513,0.458,0.4738,rule,"[""生产环境验证"", ""监控与回滚方案""]"
140,3,65,900,0.543,0.589,0.572,0.532,0.612,0.5656,rule,"[""核心概念边界"", ""监控与回滚方案""]"
140,4,165,901,0.605,0.635,0.525,0.736,0.613,0.6219,rule,"[""异常场景处理""]"
140,5,146,902,0.446,0.632,0.536,0.526,0.663,0.5457,rule,"[""监控与回滚方案"", ""异常场景处理"", ""生产环境验证""]"
141,1,2,903,0.584,0.576,0.538,0.667,0.711,0.6052,llm,"[""异常场景处理""]"
141,2,19,904,0.425,0.551,0.449,0.519,0.527,0.4873,rule,"[""一致性权衡"", ""监控与回滚方案"", ""生产环境验证""]"
141,3,104,905,0.518,0.408,0.41,0.505,0.402,0.4573,rule,"[""性能瓶颈分析"", ""异常场景处理"", ""一致性权衡""]"
141,4,7,906,0.56,0.588,0.582,0.587,0.607,0.5811,llm,"[""一致性权衡""]"
141,5,11,907,0.619,0.553,0.528,0.639,0.609,0.5902,rule,"[""一致性权衡"", ""核心概念边界""]"
142,1,31,908,0.505,0.378,0.492,0.35,0.385,0.4314,rule,"[""一致性权衡"", ""异常场景处理""]"
142,2,58,909,0.463,0.478,0.509,0.483,0.474,0.479,rule,"[""生产环境验证"", ""性能瓶颈分析""]"
142,3,28,910,0.66,0.58,0.566,0.744,0.764,0.6532,llm,"[""核心概念边界"", ""性能瓶颈分析""]"
142,4,3,911,0.641,0.692,0.609,0.571,0.669,0.6389,rule,"[""生产环境验证"", ""监控与回滚方案""]"
142,5,91,912,0.644,0.688,0.683,0.708,0.624,0.669,rule,"[""一致性权衡"", ""生产环境验证""]"
142,6,167,913,0.451,0.565,0.492,0.576,0.611,0.5262,llm,"[""生产环境验证"", ""一致性权衡"", ""异常场景处理""]"
143,1,162,914,0.404,0.439,0.478,0.424,0.341,0.4199,rule,"[""核心概念边界"", ""一致性权衡"", ""异常场景处理""]"
143,2,107,915,0.539,0.492,0.555,0.444,0.429,0.5005,llm,"[""性能瓶颈分析"", ""核心概念边界"", ""一致性权衡""]"
143,3,153,916,0.669,0.536,0.592,0.599,0.499,0.5912,hybrid,"[""异常场景处理"", ""性能瓶颈分析""]"
143,4,189,917,0.714,0.657,0.602,0.667,0.667,0.6678,rule,"[""生产环境验证"", ""一致性权衡""]"
143,5,186,918,0.616,0.563,0.522,0.594,0.466,0.5646,hybrid,"[""生产环境验证"", ""性能瓶颈分析""]"
143,6,105,919,0.56,0.492,0.543,0.633,0.539,0.5513,hybrid,"[""异常场景处理"", ""监控与回滚方案""]"
144,1,93,920,0.388,0.42,0.399,0.408,0.394,0.4014,llm,"[""异常场景处理"", ""监控与回滚方案"", ""核心概念边界""]"
144,2,38,921,0.375,0.394,0.399,0.443,0.402,0.3987,rule,"[""异常场景处理"", ""性能瓶颈分析"", ""生产环境验证""]"
144,3,16,922,0.572,0.669,0.686,0.583,0.708,0.6332,llm,"[""核心概念边界"", ""异常场景处理""]"
144,4,50,923,0.606,0.53,0.53,0.555,0.495,0.5524,rule,"[""一致性权衡"", ""异常场景处理""]"
144,5,46,924,0.642,0.669,0.651,0.671,0.655,0.6565,rule,"[""一致性权衡""]"
145,1,159,925,0.414,0.469,0.346,0.372,0.432,0.4107,llm,"[""性能瓶颈分析"", ""一致性权衡""]"
