session_id,round,question_id,asked_question_id,correctness,depth,clarity,practicality,tradeoffs,overall_score,provenance,missing_points
110,11,PAPER_Q_0021,947,0.843,0.801,0.739,0.808,0.846,0.785,,"[""transaction consistency detail"", ""monitoring and alerting""]"
110,11,PAPER_Q_0119,948,0.654,0.593,0.606,0.637,0.63,0.637,,"[""monitoring and alerting"", ""edge case handling"", ""transaction consistency detail""]"
110,11,PAPER_Q_0026,949,0.745,0.715,0.719,0.731,0.674,0.696,,"[""transaction consistency detail"", ""monitoring and alerting""]"
110,11,PAPER_Q_0135,950,0.719,0.628,0.641,0.731,0.72,0.672,,"[""capacity estimation"", ""transaction consistency detail"", ""monitoring and alerting""]"
110,11,PAPER_Q_0120,951,0.768,0.671,0.746,0.768,0.754,0.734,,"[""edge case handling"", ""transaction consistency detail""]"
110,11,PAPER_Q_0015,952,0.89,0.89,0.806,0.914,0.95,0.889,,"[""extreme load testing detail""]"
110,11,PAPER_Q_0132,953,0.608,0.625,0.597,0.635,0.583,0.583,,"[""failure mode analysis"", ""capacity estimation"", ""edge case handling""]"
110,11,PAPER_Q_0110,954,0.806,0.788,0.733,0.751,0.816,0.755,,"[""transaction consistency detail"", ""failure mode analysis""]"
110,11,PAPER_Q_0008,955,0.678,0.611,0.609,0.635,0.603,0.644,,"[""failure mode analysis"", ""monitoring and alerting"", ""capacity estimation""]"
110,11,PAPER_Q_0123,956,0.618,0.676,0.583,0.616,0.599,0.623,,"[""failure mode analysis"", ""capacity estimation"", ""transaction consistency detail""]"
111,7,PAPER_Q_0129,957,0.748,0.737,0.723,0.74,0.761,0.74,,"[""monitoring and alerting"", ""edge case handling""]"
111,7,PAPER_Q_0026,958,0.655,0.672,0.658,0.719,0.655,0.668,,"[""rollback and canary strategy"", ""transaction consistency detail"", ""monitoring and alerting""]"
111,7,PAPER_Q_0126,959,0.727,0.78,0.679,0.726,0.784,0.714,,"[""monitoring and alerting"", ""failure mode analysis""]"
111,7,PAPER_Q_0010,960,0.613,0.686,0.658,0.624,0.69,0.625,,"[""transaction consistency detail"", ""failure mode analysis"", ""rollback and canary strategy""]"
111,7,PAPER_Q_0135,961,0.678,0.597,0.672,0.628,0.657,0.648,,"[""transaction consistency detail"", ""failure mode analysis"", ""rollback and canary strategy""]"
111,7,PAPER_Q_0008,962,0.698,0.647,0.683,0.673,0.663,0.686,,"[""capacity estimation"", ""rollback and canary strategy""]"
111,7,PAPER_Q_0110,963,0.835,0.835,0.81,0.766,0.752,0.823,,"[""extreme load testing detail""]"
112,7,PAPER_Q_0047,964,0.64,0.634,0.621,0.643,0.608,0.613,,"[""transaction consistency detail"", ""failure mode analysis"", ""edge case handling""]"
112,7,PAPER_Q_0058,965,0.625,0.593,0.642,0.687,0.596,0.642,,"[""transaction consistency detail"", ""monitoring and alerting"", ""edge case handling""]"
112,7,PAPER_Q_0068,966,0.735,0.656,0.666,0.682,0.708,0.691,,"[""edge case handling"", ""monitoring and alerting""]"
112,7,PAPER_Q_0062,967,0.654,0.632,0.721,0.696,0.685,0.661,,"[""monitoring and alerting"", ""failure mode analysis"", ""rollback and canary strategy""]"
112,7,PAPER_Q_0047,968,0.813,0.732,0.818,0.829,0.762,0.773,,"[""edge case handling"", ""monitoring and alerting""]"
112,7,PAPER_Q_0056,969,0.672,0.637,0.641,0.636,0.595,0.623,,"[""edge case handling"", ""rollback and canary strategy"", ""failure mode analysis""]"
112,7,PAPER_Q_0043,970,0.868,0.875,0.835,0.892,0.848,0.859,,"[""cost forecast granularity""]"
113,11,PAPER_Q_0027,971,0.719,0.678,0.679,0.727,0.673,0.684,,"[""transaction consistency detail"", ""monitoring and alerting""]"
113,11,PAPER_Q_0019,972,0.767,0.774,0.784,0.819,0.773,0.775,,"[""edge case handling"", ""monitoring and alerting""]"
113,11,PAPER_Q_0106,973,0.586,0.582,0.638,0.649,0.588,0.597,,"[""rollback and canary strategy"", ""failure mode analysis"", ""edge case handling""]"
113,11,PAPER_Q_0035,974,0.738,0.7,0.765,0.685,0.701,0.718,,"[""capacity estimation"", ""edge case handling""]"
113,11,PAPER_Q_0136,975,0.729,0.678,0.743,0.756,0.758,0.728,,"[""transaction consistency detail"", ""rollback and canary strategy""]"
113,11,PAPER_Q_0031,976,0.753,0.753,0.758,0.821,0.757,0.763,,"[""transaction consistency detail"", ""rollback and canary strategy""]"
113,11,PAPER_Q_0019,977,0.784,0.812,0.789,0.824,0.844,0.782,,"[""edge case handling"", ""rollback and canary strategy""]"
113,11,PAPER_Q_0008,978,0.698,0.687,0.674,0.68,0.669,0.658,,"[""capacity estimation"", ""monitoring and alerting"", ""failure mode analysis""]"
113,11,PAPER_Q_0028,979,0.643,0.645,0.683,0.661,0.616,0.658,,"[""failure mode analysis"", ""monitoring and alerting"", ""rollback and canary strategy""]"
113,11,PAPER_Q_0010,980,0.647,0.625,0.634,0.698,0.659,0.637,,"[""rollback and canary strategy"", ""capacity estimation"", ""monitoring and alerting""]"
113,11,PAPER_Q_0027,981,0.761,0.78,0.751,0.786,0.762,0.779,,"[""edge case handling"", ""failure mode analysis""]"
114,9,PAPER_Q_0069,982,0.6,0.58,0.548,0.572,0.61,0.576,,"[""failure mode analysis"", ""capacity estimation"", ""edge case handling""]"
114,9,PAPER_Q_0037,983,0.661,0.642,0.632,0.684,0.681,0.665,,"[""edge case handling"", ""failure mode analysis"", ""rollback and canary strategy""]"
114,9,PAPER_Q_0058,984,0.646,0.585,0.662,0.639,0.571,0.619,,"[""capacity estimation"", ""rollback and canary strategy"", ""edge case handling""]"
114,9,PAPER_Q_0064,985,0.628,0.627,0.666,0.645,0.684,0.615,,"[""transaction consistency detail"", ""monitoring and alerting"", ""rollback and canary strategy""]"
114,9,PAPER_Q_0056,986,0.619,0.679,0.704,0.659,0.664,0.631,,"[""monitoring and alerting"", ""transaction consistency detail"", ""rollback and canary strategy""]"
114,9,PAPER_Q_0069,987,0.624,0.665,0.604,0.685,0.683,0.63,,"[""rollback and canary strategy"", ""transaction consistency detail"", ""edge case handling""]"
114,9,PAPER_Q_0068,988,0.8,0.805,0.763,0.769,0.825,0.787,,"[""failure mode analysis"", ""rollback and canary strategy""]"
114,9,PAPER_Q_0053,989,0.747,0.737,0.728,0.813,0.805,0.753,,"[""capacity estimation"", ""monitoring and alerting""]"
114,9,PAPER_Q_0041,990,0.645,0.652,0.618,0.639,0.631,0.642,,"[""rollback and canary strategy"", ""transaction consistency detail"", ""capacity estimation""]"
115,4,PAPER_Q_0131,991,0.749,0.643,0.65,0.717,0.682,0.689,,"[""rollback and canary strategy"", ""failure mode analysis""]"
115,4,PAPER_Q_0021,992,0.784,0.802,0.809,0.756,0.762,0.763,,"[""capacity estimation"", ""failure mode analysis""]"
115,4,PAPER_Q_0138,993,0.848,0.78,0.741,0.792,0.782,0.767,,"[""failure mode analysis"", ""capacity estimation""]"
115,4,PAPER_Q_0113,994,0.807,0.78,0.799,0.747,0.736,0.755,,"[""failure mode analysis"", ""monitoring and alerting""]"
116,7,PAPER_Q_0058,995,0.606,0.588,0.583,0.582,0.616,0.601,,"[""failure mode analysis"", ""edge case handling"", ""capacity estimation""]"
116,7,PAPER_Q_0008,996,0.686,0.574,0.656,0.582,0.569,0.635,,"[""capacity estimation"", ""monitoring and alerting"", ""transaction consistency detail""]"
116,7,PAPER_Q_0093,997,0.649,0.564,0.656,0.597,0.565,0.599,,"[""failure mode analysis"", ""capacity estimation"", ""monitoring and alerting""]"
116,7,PAPER_Q_0029,998,0.579,0.544,0.602,0.62,0.596,0.587,,"[""transaction consistency detail"", ""monitoring and alerting"", ""failure mode analysis""]"
116,7,PAPER_Q_0021,999,0.908,0.826,0.866,0.827,0.778,0.866,,"[""cost forecast granularity""]"
116,7,PAPER_Q_0027,1000,0.82,0.797,0.754,0.789,0.815,0.786,,"[""failure mode analysis"", ""capacity estimation""]"
116,7,PAPER_Q_0028,1001,0.689,0.676,0.681,0.664,0.62,0.67,,"[""transaction consistency detail"", ""edge case handling"", ""capacity estimation""]"
117,9,PAPER_Q_0109,1002,0.635,0.615,0.547,0.606,0.611,0.586,,"[""rollback and canary strategy"", ""failure mode analysis"", ""edge case handling""]"
117,9,PAPER_Q_0093,1003,0.655,0.612,0.625,0.63,0.586,0.645,,"[""edge case handling"", ""transaction consistency detail"", ""monitoring and alerting""]"
117,9,PAPER_Q_0010,1004,0.593,0.591,0.58,0.627,0.56,0.584,,"[""transaction consistency detail"", ""edge case handling"", ""failure mode analysis""]"
117,9,PAPER_Q_0123,1005,0.694,0.669,0.646,0.641,0.614,0.661,,"[""edge case handling"", ""transaction consistency detail"", ""failure mode analysis""]"
117,9,PAPER_Q_0136,1006,0.706,0.67,0.706,0.731,0.731,0.713,,"[""transaction consistency detail"", ""edge case handling""]"
117,9,PAPER_Q_0058,1007,0.747,0.719,0.705,0.722,0.765,0.747,,"[""failure mode analysis"", ""edge case handling""]"
117,9,PAPER_Q_0090,1008,0.675,0.651,0.673,0.672,0.642,0.682,,"[""capacity estimation"", ""edge case handling""]"
117,9,PAPER_Q_0023,1009,0.665,0.653,0.638,0.583,0.634,0.633,,"[""transaction consistency detail"", ""failure mode analysis"", ""rollback and canary strategy""]"
117,9,PAPER_Q_0028,1010,0.702,0.605,0.616,0.612,0.618,0.648,,"[""capacity estimation"", ""failure mode analysis"", ""edge case handling""]"
118,7,PAPER_Q_0118,1011,0.72,0.749,0.788,0.818,0.802,0.74,,"[""rollback and canary strategy"", ""edge case handling""]"
118,7,PAPER_Q_0023,1012,0.663,0.748,0.666,0.697,0.723,0.677,,"[""transaction consistency detail"", ""monitoring and alerting"", ""edge case handling""]"
118,7,PAPER_Q_0109,1013,0.673,0.735,0.741,0.772,0.8,0.709,,"[""monitoring and alerting"", ""capacity estimation""]"
118,7,PAPER_Q_0128,1014,0.895,0.931,0.968,0.944,0.959,0.922,,"[""extreme load testing detail""]"
118,7,PAPER_Q_0010,1015,0.786,0.787,0.812,0.783,0.811,0.767,,"[""capacity estimation"", ""transaction consistency detail""]"
118,7,PAPER_Q_0120,1016,0.867,0.901,0.901,0.858,0.91,0.87,,"[""cost forecast granularity""]"
118,7,PAPER_Q_0126,1017,0.882,0.881,0.843,0.864,0.904,0.851,,"[""extreme load testing detail""]"
119,10,PAPER_Q_0133,1018,0.821,0.844,0.879,0.859,0.887,0.842,,"[""extreme load testing detail""]"
119,10,PAPER_Q_0058,1019,0.753,0.705,0.721,0.781,0.724,0.733,,"[""failure mode analysis"", ""monitoring and alerting""]"
119,10,PAPER_Q_0139,1020,0.705,0.755,0.695,0.718,0.738,0.735,,"[""rollback and canary strategy"", ""capacity estimation""]"
119,10,PAPER_Q_0009,1021,0.751,0.76,0.728,0.796,0.757,0.749,,"[""rollback and canary strategy"", ""transaction consistency detail""]"
119,10,PAPER_Q_0136,1022,0.871,0.873,0.804,0.911,0.871,0.85,,"[""extreme load testing detail""]"
119,10,PAPER_Q_0010,1023,0.768,0.755,0.811,0.741,0.737,0.738,,"[""edge case handling"", ""monitoring and alerting""]"
119,10,PAPER_Q_0090,1024,0.803,0.78,0.781,0.757,0.801,0.76,,"[""edge case handling"", ""monitoring and alerting""]"
119,10,PAPER_Q_0032,1025,0.771,0.786,0.724,0.738,0.801,0.737,,"[""transaction consistency detail"", ""rollback and canary strategy""]"
119,10,PAPER_Q_0034,1026,0.729,0.756,0.759,0.747,0.715,0.745,,"[""edge case handling"", ""rollback and canary strategy""]"
119,10,PAPER_Q_0003,1027,0.685,0.652,0.639,0.629,0.634,0.628,,"[""monitoring and alerting"", ""capacity estimation"", ""transaction consistency detail""]"
120,10,PAPER_Q_0093,1028,0.684,0.652,0.662,0.655,0.621,0.678,,"[""edge case handling"", ""rollback and canary strategy"", ""monitoring and alerting""]"
120,10,PAPER_Q_0085,1029,0.767,0.85,0.826,0.785,0.829,0.779,,"[""edge case handling"", ""capacity estimation""]"
120,10,PAPER_Q_0098,1030,0.817,0.852,0.826,0.798,0.806,0.822,,"[""extreme load testing detail""]"
120,10,PAPER_Q_0092,1031,0.789,0.787,0.786,0.879,0.785,0.791,,"[""edge case handling"", ""transaction consistency detail""]"
120,10,PAPER_Q_0090,1032,0.743,0.773,0.789,0.778,0.808,0.79,,"[""capacity estimation"", ""monitoring and alerting""]"
120,10,PAPER_Q_0034,1033,0.751,0.747,0.755,0.769,0.771,0.732,,"[""rollback and canary strategy"", ""monitoring and alerting""]"
120,10,PAPER_Q_0030,1034,0.673,0.619,0.672,0.671,0.63,0.637,,"[""failure mode analysis"", ""transaction consistency detail"", ""capacity estimation""]"
120,10,PAPER_Q_0071,1035,0.653,0.606,0.684,0.672,0.607,0.652,,"[""edge case handling"", ""rollback and canary strategy"", ""capacity estimation""]"
120,10,PAPER_Q_0104,1036,0.723,0.74,0.8,0.83,0.789,0.76,,"[""edge case handling"", ""failure mode analysis""]"
120,10,PAPER_Q_0093,1037,0.716,0.759,0.729,0.794,0.809,0.741,,"[""rollback and canary strategy"", ""edge case handling""]"
121,8,PAPER_Q_0008,1038,0.698,0.641,0.62,0.681,0.664,0.652,,"[""monitoring and alerting"", ""edge case handling"", ""rollback and canary strategy""]"
121,8,PAPER_Q_0133,1039,0.858,0.864,0.817,0.846,0.829,0.836,,"[""extreme load testing detail""]"
121,8,PAPER_Q_0026,1040,0.681,0.611,0.701,0.702,0.642,0.674,,"[""monitoring and alerting"", ""failure mode analysis"", ""transaction consistency detail""]"
121,8,PAPER_Q_0106,1041,0.671,0.728,0.703,0.686,0.657,0.683,,"[""failure mode analysis"", ""rollback and canary strategy""]"
121,8,PAPER_Q_0136,1042,0.873,0.783,0.829,0.768,0.795,0.818,,"[""failure mode analysis"", ""rollback and canary strategy""]"
121,8,PAPER_Q_0108,1043,0.669,0.586,0.682,0.668,0.646,0.658,,"[""failure mode analysis"", ""monitoring and alerting"", ""transaction consistency detail""]"
121,8,PAPER_Q_0135,1044,0.704,0.61,0.638,0.636,0.608,0.628,,"[""rollback and canary strategy"", ""edge case handling"", ""capacity estimation""]"
121,8,PAPER_Q_0026,1045,0.707,0.704,0.691,0.659,0.638,0.671,,"[""edge case handling"", ""monitoring and alerting"", ""rollback and canary strategy""]"
122,10,PAPER_Q_0027,1046,0.76,0.678,0.787,0.722,0.661,0.711,,"[""transaction consistency detail"", ""monitoring and alerting""]"
122,10,PAPER_Q_0010,1047,0.619,0.57,0.617,0.61,0.587,0.605,,"[""monitoring and alerting"", ""failure mode analysis"", ""transaction consistency detail""]"
122,10,PAPER_Q_0139,1048,0.695,0.66,0.696,0.706,0.669,0.689,,"[""edge case handling"", ""monitoring and alerting""]"
122,10,PAPER_Q_0022,1049,0.714,0.702,0.767,0.766,0.726,0.74,,"[""failure mode analysis"", ""capacity estimation""]"
122,10,PAPER_Q_0057,1050,0.732,0.741,0.768,0.7,0.693,0.721,,"[""rollback and canary strategy"", ""failure mode analysis""]"
122,10,PAPER_Q_0120,1051,0.75,0.75,0.8,0.714,0.767,0.731,,"[""failure mode analysis"", ""monitoring and alerting""]"
122,10,PAPER_Q_0008,1052,0.686,0.704,0.711,0.679,0.675,0.687,,"[""failure mode analysis"", ""edge case handling""]"
122,10,PAPER_Q_0031,1053,0.813,0.81,0.802,0.792,0.812,0.803,,"[""failure mode analysis"", ""edge case handling""]"
122,10,PAPER_Q_0001,1054,0.717,0.736,0.743,0.736,0.72,0.731,,"[""edge case handling"", ""transaction consistency detail""]"
122,10,PAPER_Q_0085,1055,0.74,0.692,0.78,0.799,0.727,0.732,,"[""edge case handling"", ""failure mode analysis""]"
123,11,PAPER_Q_0068,1056,0.696,0.664,0.739,0.73,0.695,0.71,,"[""rollback and canary strategy"", ""monitoring and alerting""]"
123,11,PAPER_Q_0047,1057,0.774,0.652,0.774,0.703,0.704,0.728,,"[""edge case handling"", ""capacity estimation""]"
123,11,PAPER_Q_0043,1058,0.862,0.809,0.874,0.892,0.891,0.86,,"[""extreme load testing detail""]"
123,11,PAPER_Q_0038,1059,0.847,0.783,0.823,0.779,0.812,0.783,,"[""failure mode analysis"", ""capacity estimation""]"
123,11,PAPER_Q_0056,1060,0.69,0.707,0.778,0.741,0.704,0.7,,"[""monitoring and alerting"", ""edge case handling""]"
123,11,PAPER_Q_0069,1061,0.625,0.647,0.637,0.652,0.695,0.661,,"[""failure mode analysis"", ""transaction consistency detail"", ""capacity estimation""]"
123,11,PAPER_Q_0027,1062,0.774,0.792,0.82,0.806,0.783,0.807,,"[""transaction consistency detail"", ""capacity estimation""]"
123,11,PAPER_Q_0041,1063,0.69,0.729,0.71,0.743,0.75,0.725,,"[""edge case handling"", ""transaction consistency detail""]"
123,11,PAPER_Q_0038,1064,0.774,0.724,0.725,0.712,0.727,0.731,,"[""rollback and canary strategy"", ""edge case handling""]"
123,11,PAPER_Q_0064,1065,0.717,0.663,0.697,0.655,0.685,0.684,,"[""transaction consistency detail"", ""rollback and canary strategy""]"
123,11,PAPER_Q_0014,1066,0.531,0.541,0.612,0.522,0.488,0.542,,"[""rollback and canary strategy"", ""capacity estimation"", ""transaction consistency detail""]"
124,9,PAPER_Q_0013,1067,0.813,0.696,0.734,0.779,0.692,0.763,,"[""monitoring and alerting"", ""capacity estimation""]"
124,9,PAPER_Q_0120,1068,0.727,0.684,0.69,0.689,0.678,0.677,,"[""transaction consistency detail"", ""capacity estimation"", ""monitoring and alerting""]"
124,9,PAPER_Q_0022,1069,0.771,0.699,0.722,0.745,0.711,0.75,,"[""capacity estimation"", ""failure mode analysis""]"
124,9,PAPER_Q_0035,1070,0.721,0.724,0.649,0.673,0.716,0.699,,"[""transaction consistency detail"", ""rollback and canary strategy""]"
124,9,PAPER_Q_0031,1071,0.737,0.689,0.725,0.653,0.632,0.693,,"[""capacity estimation"", ""failure mode analysis""]"
124,9,PAPER_Q_0136,1072,0.721,0.708,0.699,0.711,0.667,0.715,,"[""transaction consistency detail"", ""failure mode analysis""]"
124,9,PAPER_Q_0133,1073,0.855,0.758,0.811,0.822,0.752,0.784,,"[""rollback and canary strategy"", ""edge case handling""]"
124,9,PAPER_Q_0007,1074,0.826,0.815,0.787,0.765,0.832,0.782,,"[""rollback and canary strategy"", ""transaction consistency detail""]"
124,9,PAPER_Q_0085,1075,0.699,0.654,0.704,0.7,0.721,0.663,,"[""monitoring and alerting"", ""rollback and canary strategy"", ""failure mode analysis""]"
125,7,PAPER_Q_0022,1076,0.727,0.649,0.703,0.733,0.684,0.71,,"[""edge case handling"", ""failure mode analysis""]"
125,7,PAPER_Q_0035,1077,0.63,0.64,0.693,0.645,0.673,0.666,,"[""rollback and canary strategy"", ""edge case handling"", ""failure mode analysis""]"
125,7,PAPER_Q_0034,1078,0.622,0.6,0.637,0.66,0.585,0.616,,"[""transaction consistency detail"", ""monitoring and alerting"", ""capacity estimation""]"
125,7,PAPER_Q_0026,1079,0.694,0.615,0.631,0.61,0.634,0.62,,"[""capacity estimation"", ""monitoring and alerting"", ""transaction consistency detail""]"
125,7,PAPER_Q_0010,1080,0.72,0.652,0.66,0.706,0.685,0.694,,"[""capacity estimation"", ""rollback and canary strategy""]"
125,7,PAPER_Q_0021,1081,0.861,0.792,0.835,0.79,0.802,0.839,,"[""cost forecast granularity""]"
125,7,PAPER_Q_0109,1082,0.611,0.589,0.624,0.647,0.63,0.607,,"[""rollback and canary strategy"", ""failure mode analysis"", ""capacity estimation""]"
126,7,PAPER_Q_0124,1083,0.759,0.756,0.762,0.73,0.731,0.744,,"[""rollback and canary strategy"", ""failure mode analysis""]"
126,7,PAPER_Q_0110,1084,0.678,0.656,0.659,0.669,0.666,0.648,,"[""capacity estimation"", ""rollback and canary strategy"", ""transaction consistency detail""]"
126,7,PAPER_Q_0139,1085,0.618,0.543,0.592,0.626,0.559,0.61,,"[""monitoring and alerting"", ""rollback and canary strategy"", ""failure mode analysis""]"
126,7,PAPER_Q_0109,1086,0.66,0.58,0.62,0.573,0.599,0.606,,"[""transaction consistency detail"", ""monitoring and alerting"", ""failure mode analysis""]"
126,7,PAPER_Q_0133,1087,0.777,0.731,0.761,0.79,0.767,0.772,,"[""capacity estimation"", ""edge case handling""]"
126,7,PAPER_Q_0129,1088,0.857,0.832,0.825,0.818,0.792,0.835,,"[""extreme load testing detail""]"
126,7,PAPER_Q_0112,1089,0.694,0.667,0.639,0.63,0.624,0.663,,"[""edge case handling"", ""transaction consistency detail"", ""rollback and canary strategy""]"
127,10,PAPER_Q_0001,1090,0.534,0.526,0.564,0.538,0.58,0.549,,"[""failure mode analysis"", ""edge case handling"", ""rollback and canary strategy""]"
127,10,PAPER_Q_0021,1091,0.651,0.593,0.566,0.62,0.586,0.61,,"[""failure mode analysis"", ""capacity estimation"", ""rollback and canary strategy""]"
127,10,PAPER_Q_0113,1092,0.694,0.569,0.591,0.629,0.567,0.608,,"[""edge case handling"", ""capacity estimation"", ""failure mode analysis""]"
127,10,PAPER_Q_0013,1093,0.742,0.604,0.644,0.623,0.597,0.641,,"[""monitoring and alerting"", ""edge case handling"", ""capacity estimation""]"
127,10,PAPER_Q_0005,1094,0.741,0.722,0.735,0.691,0.672,0.724,,"[""monitoring and alerting"", ""capacity estimation""]"
127,10,PAPER_Q_0131,1095,0.681,0.609,0.608,0.578,0.634,0.618,,"[""capacity estimation"", ""rollback and canary strategy"", ""transaction consistency detail""]"
127,10,PAPER_Q_0001,1096,0.557,0.544,0.608,0.558,0.566,0.581,,"[""monitoring and alerting"", ""transaction consistency detail"", ""edge case handling""]"
127,10,PAPER_Q_0133,1097,0.755,0.701,0.735,0.725,0.675,0.727,,"[""transaction consistency detail"", ""failure mode analysis""]"
127,10,PAPER_Q_0013,1098,0.693,0.628,0.723,0.704,0.629,0.668,,"[""failure mode analysis"", ""rollback and canary strategy"", ""monitoring and alerting""]"
127,10,PAPER_Q_0136,1099,0.538,0.416,0.492,0.428,0.419,0.464,,"[""transaction consistency detail"", ""rollback and canary strategy"", ""capacity estimation""]"
128,8,PAPER_Q_0133,1100,0.519,0.475,0.5,0.46,0.417,0.455,,"[""edge case handling"", ""rollback and canary strategy"", ""capacity estimation""]"
128,8,PAPER_Q_0107,1101,0.696,0.606,0.632,0.636,0.594,0.654,,"[""monitoring and alerting"", ""failure mode analysis"", ""rollback and canary strategy""]"
128,8,PAPER_Q_0012,1102,0.724,0.693,0.732,0.652,0.698,0.706,,"[""monitoring and alerting"", ""failure mode analysis""]"
128,8,PAPER_Q_0005,1103,0.742,0.646,0.711,0.645,0.596,0.656,,"[""edge case handling"", ""transaction consistency detail"", ""rollback and canary strategy""]"
128,8,PAPER_Q_0133,1104,0.667,0.627,0.661,0.669,0.679,0.636,,"[""edge case handling"", ""monitoring and alerting"", ""failure mode analysis""]"
128,8,PAPER_Q_0107,1105,0.75,0.667,0.736,0.698,0.658,0.691,,"[""rollback and canary strategy"", ""transaction consistency detail""]"
128,8,PAPER_Q_0015,1106,0.696,0.697,0.666,0.66,0.637,0.685,,"[""capacity estimation"", ""failure mode analysis""]"
128,8,PAPER_Q_0012,1107,0.771,0.698,0.713,0.659,0.717,0.695,,"[""monitoring and alerting"", ""transaction consistency detail""]"
129,9,PAPER_Q_0130,1108,0.724,0.59,0.718,0.647,0.606,0.666,,"[""monitoring and alerting"", ""failure mode analysis"", ""transaction consistency detail""]"
129,9,PAPER_Q_0002,1109,0.704,0.663,0.702,0.637,0.698,0.653,,"[""failure mode analysis"", ""rollback and canary strategy"", ""capacity estimation""]"
129,9,PAPER_Q_0131,1110,0.734,0.575,0.653,0.627,0.645,0.669,,"[""failure mode analysis"", ""transaction consistency detail"", ""rollback and canary strategy""]"
129,9,PAPER_Q_0107,1111,0.735,0.672,0.714,0.67,0.625,0.705,,"[""failure mode analysis"", ""transaction consistency detail""]"
129,9,PAPER_Q_0138,1112,0.672,0.53,0.638,0.546,0.554,0.581,,"[""capacity estimation"", ""rollback and canary strategy"", ""edge case handling""]"
129,9,PAPER_Q_0021,1113,0.595,0.53,0.579,0.558,0.538,0.535,,"[""rollback and canary strategy"", ""capacity estimation"", ""failure mode analysis""]"
129,9,PAPER_Q_0133,1114,0.688,0.664,0.648,0.589,0.649,0.662,,"[""transaction consistency detail"", ""rollback and canary strategy"", ""monitoring and alerting""]"
129,9,PAPER_Q_0129,1115,0.646,0.604,0.641,0.632,0.592,0.63,,"[""rollback and canary strategy"", ""edge case handling"", ""monitoring and alerting""]"
129,9,PAPER_Q_0131,1116,0.655,0.577,0.56,0.558,0.586,0.589,,"[""failure mode analysis"", ""edge case handling"", ""monitoring and alerting""]"
130,3,PAPER_Q_0008,1117,0.539,0.496,0.479,0.446,0.431,0.461,,"[""transaction consistency detail"", ""rollback and canary strategy"", ""capacity estimation""]"
130,3,PAPER_Q_0019,1118,0.634,0.618,0.599,0.615,0.586,0.612,,"[""failure mode analysis"", ""monitoring and alerting"", ""rollback and canary strategy""]"
130,3,PAPER_Q_0120,1119,0.659,0.606,0.651,0.593,0.592,0.643,,"[""transaction consistency detail"", ""rollback and canary strategy"", ""monitoring and alerting""]"
131,7,PAPER_Q_0080,1120,0.627,0.544,0.537,0.622,0.616,0.6,,"[""failure mode analysis"", ""transaction consistency detail"", ""edge case handling""]"
131,7,PAPER_Q_0087,1121,0.74,0.623,0.7,0.697,0.657,0.661,,"[""monitoring and alerting"", ""edge case handling"", ""transaction consistency detail""]"
131,7,PAPER_Q_0092,1122,0.704,0.577,0.664,0.612,0.625,0.641,,"[""monitoring and alerting"", ""transaction consistency detail"", ""capacity estimation""]"
131,7,PAPER_Q_0097,1123,0.541,0.523,0.448,0.54,0.482,0.503,,"[""transaction consistency detail"", ""failure mode analysis"", ""edge case handling""]"
131,7,PAPER_Q_0105,1124,0.592,0.626,0.597,0.564,0.585,0.577,,"[""failure mode analysis"", ""rollback and canary strategy"", ""edge case handling""]"
131,7,PAPER_Q_0085,1125,0.68,0.582,0.646,0.576,0.595,0.629,,"[""capacity estimation"", ""edge case handling"", ""monitoring and alerting""]"
131,7,PAPER_Q_0092,1126,0.742,0.671,0.698,0.661,0.624,0.703,,"[""transaction consistency detail"", ""capacity estimation""]"
132,9,PAPER_Q_0057,1127,0.536,0.513,0.497,0.514,0.525,0.496,,"[""rollback and canary strategy"", ""edge case handling"", ""capacity estimation""]"
132,9,PAPER_Q_0037,1128,0.629,0.548,0.573,0.558,0.553,0.563,,"[""transaction consistency detail"", ""capacity estimation"", ""failure mode analysis""]"
132,9,PAPER_Q_0048,1129,0.601,0.56,0.585,0.608,0.58,0.563,,"[""capacity estimation"", ""monitoring and alerting"", ""rollback and canary strategy""]"
132,9,PAPER_Q_0027,1130,0.643,0.523,0.553,0.548,0.568,0.558,,"[""edge case handling"", ""capacity estimation"", ""rollback and canary strategy""]"
132,9,PAPER_Q_0053,1131,0.714,0.678,0.668,0.636,0.703,0.68,,"[""monitoring and alerting"", ""rollback and canary strategy""]"
132,9,PAPER_Q_0049,1132,0.661,0.655,0.645,0.658,0.706,0.67,,"[""capacity estimation"", ""failure mode analysis"", ""monitoring and alerting""]"
132,9,PAPER_Q_0048,1133,0.685,0.596,0.625,0.593,0.551,0.635,,"[""transaction consistency detail"", ""edge case handling"", ""capacity estimation""]"
132,9,PAPER_Q_0057,1134,0.699,0.62,0.628,0.655,0.597,0.638,,"[""transaction consistency detail"", ""edge case handling"", ""monitoring and alerting""]"
132,9,PAPER_Q_0037,1135,0.729,0.595,0.619,0.66,0.666,0.633,,"[""edge case handling"", ""capacity estimation"", ""monitoring and alerting""]"
133,7,PAPER_Q_0023,1136,0.648,0.718,0.717,0.675,0.681,0.69,,"[""rollback and canary strategy"", ""transaction consistency detail""]"
133,7,PAPER_Q_0128,1137,0.901,0.894,0.938,0.934,0.938,0.916,,"[""extreme load testing detail""]"
